generation,MSE,time,run_id
15,11.07475,1.126586,41
16,11.07475,1.176825,41
17,11.07475,1.228868,41
18,11.07475,1.278136,41
19,11.07475,1.323615,41
20,11.07475,1.372619,41
21,10.65889,1.423467,41
22,10.65889,1.474413,41
23,10.65889,1.515784,41
24,10.65889,1.562981,41
25,10.65889,1.609813,41
26,10.65889,1.660059,41
27,10.65889,1.701874,41
28,10.65889,1.742573,41
29,10.65889,1.781932,41
30,10.65889,1.82309,41
31,10.64266,1.86584,41
32,10.27692,1.909301,41
33,9.908663,1.949397,41
34,9.908663,1.993062,41
35,9.908663,2.033543,41
36,9.908663,2.080323,41
37,9.703307,2.126166,41
38,9.703307,2.172502,41
39,9.398267,2.21593,41
40,9.398267,2.259926,41
41,9.398267,2.301376,41
42,9.398267,2.341171,41
43,9.012365,2.385171,41
44,9.012365,2.431188,41
45,9.012365,2.470471,41
46,9.012365,2.510889,41
47,8.939801,2.553566,41
48,8.939801,2.596306,41
49,8.939801,2.646213,41
50,8.939801,2.688172,41
51,8.939801,2.728256,41
52,8.918985,2.769062,41
53,8.918985,2.809138,41
54,8.773507,2.851463,41
55,8.773507,2.899071,41
56,8.717506,2.94822,41
57,8.717506,2.992002,41
58,8.387773,3.034899,41
59,8.387773,3.078324,41
60,8.387773,3.118657,41
61,8.387773,3.158754,41
62,8.387773,3.19888,41
63,8.387773,3.238924,41
64,8.387773,3.278822,41
65,8.387773,3.320325,41
66,8.34856,3.364064,41
67,8.34856,3.404367,41
68,8.32594,3.454547,41
69,8.32594,3.50535,41
70,8.32594,3.550501,41
71,8.32594,3.591378,41
72,6.466851,3.616251,41
1,14.32138,0.4774856,42
2,13.78875,0.5221665,42
3,13.50237,0.566243,42
4,13.50237,0.6075626,42
5,13.13371,0.6502325,42
6,12.32922,0.6964473,42
7,12.35411,0.7496463,42
8,12.35411,0.7964825,42
9,11.89901,0.842408,42
10,11.89901,0.8891972,42
11,11.89901,0.9249666,42
12,11.89901,0.9607517,42
13,11.27079,1.005004,42
14,11.27079,1.045792,42
15,11.27079,1.088189,42
16,11.27079,1.131866,42
17,11.27079,1.173825,42
18,11.27079,1.218608,42
19,11.27079,1.261421,42
20,11.27079,1.304129,42
21,11.27079,1.348873,42
22,11.27079,1.389516,42
23,11.27079,1.434431,42
24,11.27079,1.478721,42
25,10.89088,1.518324,42
26,10.89088,1.558471,42
27,10.89088,1.598253,42
28,10.89088,1.638906,42
29,10.89088,1.681133,42
30,10.89088,1.730899,42
31,10.2735,1.770709,42
32,10.2735,1.811449,42
33,10.2735,1.856569,42
34,10.2735,1.896812,42
35,10.2735,1.945812,42
36,10.2735,1.992912,42
37,10.2735,2.042687,42
38,10.2735,2.092291,42
39,10.2735,2.141628,42
40,10.2735,2.192461,42
41,10.2735,2.238861,42
42,10.2735,2.282019,42
43,10.18069,2.32912,42
44,10.18069,2.376058,42
45,10.18069,2.419984,42
46,10.18069,2.461142,42
47,10.18069,2.504608,42
48,10.18069,2.548479,42
49,10.18069,2.589308,42
50,10.18069,2.63308,42
51,10.18069,2.674694,42
52,10.02564,2.723036,42
53,10.02564,2.768669,42
54,10.02564,2.812178,42
55,9.91924,2.859494,42
56,9.816989,2.905423,42
57,9.816989,2.953903,42
58,9.816989,3.000889,42
59,9.816989,3.048794,42
60,9.816989,3.095394,42
61,9.816989,3.138923,42
62,9.616767,3.182125,42
63,9.610269,3.223618,42
64,9.631328,3.268714,42
65,9.750493,3.309434,42
66,9.682949,3.349825,42
67,9.728061,3.395034,42
68,9.610269,3.439054,42
69,9.707606,3.487077,42
70,9.616767,3.537568,42
71,9.616767,3.593483,42
72,6.654909,3.61787,42
1,12.64585,0.4899257,43
2,12.64585,0.5403133,43
3,12.64585,0.590697,43
4,12.64585,0.6375972,43
5,12.64585,0.6875631,43
6,12.64585,0.7390728,43
7,12.64585,0.7833816,43
8,12.64585,0.8307809,43
9,12.64585,0.8746826,43
10,12.64585,0.9289628,43
11,12.64585,0.9748687,43
12,12.64585,1.01889,43
13,12.64585,1.064239,43
14,12.59836,1.108932,43
15,12.25317,1.15621,43
16,12.13902,1.202581,43
17,12.13902,1.247044,43
18,12.13902,1.294139,43
19,12.13902,1.348442,43
20,12.13902,1.395527,43
21,11.00721,1.477584,43
22,11.00721,1.532517,43
23,11.00721,1.580663,43
24,11.00721,1.623968,43
25,11.00721,1.673753,43
26,11.00721,1.724184,43
27,11.00721,1.7697,43
28,11.00721,1.81052,43
29,11.00721,1.856516,43
30,11.00721,1.905625,43
31,11.00721,1.956037,43
32,10.89488,1.996286,43
33,10.89488,2.046067,43
34,10.89488,2.090479,43
35,10.64928,2.141516,43
36,10.64928,2.18664,43
37,10.64928,2.23334,43
38,10.64928,2.282092,43
39,10.50047,2.32723,43
40,10.39944,2.376549,43
41,10.51027,2.424923,43
42,10.50047,2.469233,43
43,10.41183,2.514155,43
44,10.41183,2.561307,43
45,10.41183,2.607527,43
46,10.41183,2.656363,43
47,10.4108,2.70189,43
48,10.41183,2.746667,43
49,10.41183,2.79371,43
50,10.41183,2.837528,43
51,10.41183,2.884855,43
52,10.43774,2.934227,43
53,10.43774,2.983732,43
54,9.986502,3.030893,43
55,9.986502,3.078308,43
56,9.72655,3.128165,43
57,9.72655,3.171661,43
58,9.420764,3.219766,43
59,9.420764,3.264521,43
60,9.420764,3.31118,43
61,9.420764,3.360717,43
62,9.420764,3.414027,43
63,9.420764,3.461995,43
64,9.420764,3.510304,43
65,9.420764,3.552274,43
66,9.334892,3.602499,43
67,9.334892,3.653354,43
68,9.334892,3.70327,43
69,9.280828,3.754057,43
70,9.280828,3.804851,43
71,9.280828,3.855814,43
72,7.349925,3.883402,43
1,14.78977,0.4566526,44
2,14.14579,0.5045654,44
3,14.14579,0.5502057,44
4,13.80592,0.597545,44
5,14.04956,0.6457343,44
6,11.27086,0.6929521,44
7,11.27086,0.7421013,44
8,11.27086,0.7862662,44
9,11.27086,0.8314675,44
10,11.27086,0.8782181,44
11,11.27086,0.9302972,44
12,11.27086,0.9770701,44
13,11.27086,1.025712,44
14,11.27086,1.073613,44
15,11.27086,1.123706,44
16,11.27086,1.164698,44
17,11.27086,1.20492,44
18,11.27086,1.253183,44
19,11.27086,1.301507,44
20,11.27086,1.347835,44
21,11.27086,1.391023,44
22,11.27086,1.4544,44
23,11.27086,1.504387,44
24,11.27086,1.549134,44
25,11.27086,1.597931,44
26,10.85026,1.642617,44
27,10.85026,1.686797,44
28,10.85026,1.730892,44
29,10.85026,1.781464,44
30,10.85026,1.825358,44
31,10.85026,1.87056,44
32,10.85026,1.918107,44
33,10.85026,1.966004,44
34,10.85026,2.006946,44
35,10.85026,2.052833,44
36,10.85026,2.097672,44
37,10.85026,2.14304,44
38,10.85026,2.189178,44
39,10.66123,2.229847,44
40,10.46436,2.27154,44
41,10.08146,2.318555,44
42,10.08146,2.364862,44
43,10.08146,2.413871,44
44,10.08146,2.462094,44
45,10.08146,2.513488,44
46,10.08146,2.559584,44
47,9.95897,2.606831,44
48,9.95897,2.657167,44
49,9.95897,2.706664,44
50,9.95897,2.755752,44
51,9.894184,2.805628,44
52,9.894184,2.850385,44
53,9.894184,2.894931,44
54,9.894184,2.943788,44
55,9.894184,2.990527,44
56,9.894184,3.035261,44
57,9.859944,3.084961,44
58,9.859944,3.135331,44
59,9.851472,3.187457,44
60,9.690756,3.237499,44
61,9.513258,3.288158,44
62,9.513258,3.338451,44
63,9.513258,3.38832,44
64,9.513258,3.439158,44
65,9.513258,3.489817,44
66,9.513258,3.540891,44
67,9.513258,3.587781,44
68,9.513258,3.634189,44
69,9.36985,3.67979,44
70,9.36985,3.725694,44
71,9.343313,3.77068,44
72,7.2379,3.799224,44
1,13.2309,0.5096422,45
2,12.55794,0.5515244,45
3,12.43606,0.5963119,45
4,12.43606,0.644771,45
5,12.43606,0.6870994,45
6,12.43606,0.7275799,45
7,12.29056,0.7692227,45
8,12.29056,0.8114033,45
9,12.29056,0.8520097,45
10,12.29056,0.9040588,45
11,11.50477,0.9523532,45
12,10.73419,0.9926399,45
13,10.73419,1.037619,45
14,10.73419,1.085597,45
15,10.73419,1.133423,45
16,10.73419,1.184753,45
17,10.73419,1.23586,45
18,10.73419,1.286233,45
19,10.73419,1.334687,45
20,10.67699,1.375866,45
21,10.4248,1.425837,45
22,10.4248,1.473249,45
23,10.4248,1.525716,45
24,10.4248,1.575437,45
25,10.31665,1.626335,45
26,10.31665,1.678751,45
27,10.31665,1.730845,45
28,10.31665,1.781262,45
29,10.31665,1.822649,45
30,10.31665,1.868225,45
31,10.20118,1.907441,45
32,10.20118,1.954348,45
33,10.20118,1.997011,45
34,10.20118,2.039906,45
35,9.921611,2.079658,45
36,9.921611,2.122642,45
37,9.921611,2.169076,45
38,9.921611,2.211138,45
39,9.921611,2.257061,45
40,9.921611,2.302249,45
41,9.88545,2.345983,45
42,9.88545,2.396411,45
43,9.88545,2.442694,45
44,9.88545,2.483646,45
45,9.88545,2.525262,45
46,9.88545,2.565913,45
47,9.88545,2.607793,45
48,9.88545,2.651563,45
49,9.859405,2.700528,45
50,9.859405,2.747885,45
51,9.627638,2.795059,45
52,9.627638,2.843961,45
53,9.627638,2.892143,45
54,9.627638,2.936088,45
55,9.627638,2.97781,45
56,9.627638,3.022954,45
57,9.627638,3.062523,45
58,9.627638,3.107616,45
59,9.322514,3.152653,45
60,9.322514,3.192928,45
61,9.322514,3.237868,45
62,9.322514,3.288963,45
63,9.322514,3.340465,45
64,9.322514,3.390634,45
65,9.322514,3.438288,45
66,9.322514,3.485269,45
67,9.322514,3.527248,45
68,9.322514,3.568073,45
69,9.322514,3.607381,45
70,9.183962,3.649313,45
71,9.183962,3.691274,45
72,6.575052,3.722415,45
1,13.91114,0.4977042,46
2,13.90805,0.5435515,46
3,13.80193,0.5924202,46
4,12.73611,0.6402286,46
5,12.73611,0.6912548,46
6,12.49356,0.7410005,46
7,12.49356,0.7922996,46
8,12.49356,0.8430639,46
9,11.98405,0.8919427,46
10,11.98405,0.9612967,46
11,11.9724,1.010314,46
12,11.9724,1.054436,46
13,11.69687,1.102397,46
14,11.69687,1.148887,46
15,11.69687,1.200923,46
16,11.69687,1.243359,46
17,11.69687,1.285084,46
18,11.69687,1.325684,46
19,11.69687,1.366832,46
20,11.69687,1.410845,46
21,11.69687,1.469529,46
22,11.69687,1.521273,46
23,11.69687,1.573198,46
24,11.69687,1.624778,46
25,11.69687,1.67702,46
26,11.3812,1.730212,46
27,11.3812,1.778936,46
28,11.3812,1.823233,46
29,11.3812,1.867952,46
30,11.3812,1.913107,46
31,11.3812,1.95961,46
32,11.3812,2.005625,46
33,10.71931,2.047016,46
34,10.65673,2.093193,46
35,10.65673,2.137441,46
36,10.88663,2.185128,46
37,10.65673,2.24234,46
38,10.53566,2.287695,46
39,10.23976,2.336789,46
40,10.23976,2.384462,46
41,10.23976,2.435808,46
42,10.23976,2.485367,46
43,10.23976,2.531729,46
44,10.23976,2.578378,46
45,10.23976,2.623544,46
46,10.23976,2.675212,46
47,10.09187,2.720466,46
48,10.09187,2.768447,46
49,9.877267,2.811549,46
50,9.877267,2.861179,46
51,9.877267,2.913232,46
52,9.877267,2.964499,46
53,9.877267,3.016158,46
54,9.877267,3.061076,46
55,9.877267,3.106139,46
56,9.877267,3.151126,46
57,9.877267,3.196409,46
58,9.877267,3.247533,46
59,9.877267,3.299212,46
60,9.877267,3.348811,46
61,9.877267,3.398391,46
62,9.877267,3.447207,46
63,9.877267,3.495598,46
64,9.877267,3.540314,46
65,9.877267,3.579931,46
66,9.842945,3.627307,46
67,9.842945,3.673542,46
68,9.842945,3.722329,46
69,9.50243,3.769249,46
70,9.50243,3.817012,46
71,9.50243,3.868155,46
72,6.700447,3.894857,46
1,15.24772,0.4875849,47
2,15.05363,0.5421961,47
3,13.77128,0.5875751,47
4,12.67329,0.6329227,47
5,12.67329,0.6806166,47
6,12.67329,0.729722,47
7,11.51923,0.7711307,47
8,11.51923,0.8147886,47
9,11.51923,0.859299,47
10,11.51923,0.9127088,47
11,11.51923,0.9687798,47
12,11.51923,1.014654,47
13,11.51923,1.064194,47
14,11.30193,1.118013,47
15,11.30193,1.168549,47
16,10.71949,1.220755,47
17,10.71949,1.27322,47
18,10.71949,1.325073,47
19,10.71949,1.377846,47
20,10.71949,1.426153,47
21,10.68662,1.4772,47
22,10.75057,1.528364,47
23,10.98165,1.576225,47
24,10.97373,1.621209,47
25,10.41552,1.666479,47
26,10.41552,1.712451,47
27,10.41552,1.75683,47
28,10.09235,1.806686,47
29,10.09235,1.85668,47
30,10.09935,1.906601,47
31,10.07037,1.958758,47
32,9.862259,2.005658,47
33,9.862259,2.055175,47
34,9.862259,2.102531,47
35,9.506366,2.153732,47
36,9.506366,2.205841,47
37,9.506366,2.258977,47
38,9.331692,2.312472,47
39,9.331692,2.367055,47
40,9.331692,2.420334,47
41,9.331692,2.464519,47
42,8.999132,2.511775,47
43,8.999132,2.558118,47
44,8.999132,2.599803,47
45,8.999132,2.650163,47
46,8.999132,2.695465,47
47,8.999132,2.743829,47
48,8.999132,2.795077,47
49,8.999132,2.838518,47
50,8.999132,2.879754,47
51,8.999132,2.928301,47
52,8.999132,2.976962,47
53,8.999132,3.023743,47
54,8.999132,3.068575,47
55,8.999132,3.11896,47
56,8.999132,3.15997,47
57,8.999132,3.200215,47
58,8.999132,3.246948,47
59,8.999132,3.292387,47
60,8.539292,3.341384,47
61,8.539292,3.394926,47
62,8.539292,3.444483,47
63,8.539292,3.492081,47
64,8.539292,3.538802,47
65,8.539292,3.589362,47
66,8.539292,3.633112,47
67,8.539292,3.679256,47
68,8.539292,3.721597,47
69,8.539292,3.766425,47
70,8.539292,3.807792,47
71,8.539292,3.851066,47
72,6.528069,3.877219,47
1,14.37047,0.4823783,48
2,13.42314,0.5310091,48
3,13.29302,0.5783112,48
4,13.26463,0.6263929,48
5,11.85597,0.6762089,48
6,11.6253,0.7216946,48
7,11.6253,0.770769,48
8,10.79848,0.8175984,48
9,10.85469,0.8636446,48
10,11.30935,0.916021,48
11,10.85469,0.9670598,48
12,10.82474,1.015614,48
13,10.82337,1.064229,48
14,10.82337,1.110005,48
15,10.84929,1.155164,48
16,10.79848,1.198359,48
17,10.96317,1.248978,48
18,10.84307,1.293833,48
19,10.85469,1.341781,48
20,10.85469,1.392519,48
21,10.79848,1.478066,48
22,10.85469,1.532117,48
23,10.63488,1.579842,48
24,11.02163,1.627886,48
25,11.11003,1.673578,48
26,10.63863,1.721105,48
27,10.1796,1.768396,48
28,10.1796,1.811099,48
29,10.1796,1.86127,48
30,10.1796,1.908572,48
31,10.1796,1.960861,48
32,10.1796,2.0082,48
33,10.1796,2.051931,48
34,10.1796,2.099732,48
35,10.1796,2.144229,48
36,10.01877,2.193,48
37,10.01877,2.241854,48
38,10.01877,2.286858,48
39,10.01877,2.33167,48
40,10.01877,2.382469,48
41,10.01877,2.430926,48
42,10.01877,2.47518,48
43,10.01877,2.524471,48
44,10.01877,2.571813,48
45,9.786374,2.620923,48
46,9.786374,2.667351,48
47,9.786374,2.711815,48
48,9.786374,2.762961,48
49,9.786374,2.808044,48
50,9.786374,2.854536,48
51,9.786374,2.899171,48
52,9.604203,2.943779,48
53,9.604203,2.988837,48
54,9.604203,3.037814,48
55,9.426766,3.083196,48
56,9.517993,3.133379,48
57,9.434034,3.187772,48
58,9.546864,3.241024,48
59,9.426766,3.296476,48
60,9.589863,3.35097,48
61,9.438384,3.406325,48
62,9.438384,3.458134,48
63,9.546864,3.507025,48
64,9.546864,3.558488,48
65,9.426766,3.603037,48
66,9.792926,3.647431,48
67,9.426766,3.69847,48
68,9.482221,3.747536,48
69,9.546864,3.789604,48
70,9.426766,3.837124,48
71,9.482221,3.88438,48
72,7.121442,3.908422,48
1,13.24862,0.469991,49
2,12.79202,0.5177543,49
3,13.00882,0.5687305,49
4,13.18565,0.6123151,49
5,12.79443,0.659419,49
6,12.85872,0.7010858,49
7,12.74606,0.7439237,49
8,11.29518,0.7901547,49
9,11.29518,0.8362028,49
10,11.29518,0.8794651,49
11,11.29518,0.920724,49
12,11.29518,0.9612746,49
13,11.29518,1.010267,49
14,11.20096,1.061301,49
15,11.20096,1.111194,49
16,11.20096,1.156386,49
17,10.91765,1.207567,49
18,10.70499,1.252455,49
19,10.70499,1.303137,49
20,10.70499,1.351744,49
21,10.56255,1.39629,49
22,10.56255,1.44467,49
23,10.5888,1.489583,49
24,10.5888,1.534463,49
25,10.56255,1.585003,49
26,10.71777,1.629545,49
27,10.43834,1.674838,49
28,10.43834,1.725755,49
29,10.43834,1.770127,49
30,10.43834,1.814026,49
31,10.43834,1.856657,49
32,10.43834,1.90239,49
33,10.09588,1.948557,49
34,10.09588,1.993541,49
35,10.09588,2.034041,49
36,10.09588,2.089425,49
37,9.812517,2.130743,49
38,9.812517,2.177034,49
39,9.174914,2.225188,49
40,9.174914,2.275314,49
41,9.174914,2.322362,49
42,9.174914,2.368148,49
43,9.174914,2.417014,49
44,9.174914,2.464204,49
45,9.174914,2.506242,49
46,9.174914,2.556183,49
47,9.174914,2.600498,49
48,9.174914,2.650633,49
49,9.174914,2.70176,49
50,9.174914,2.745598,49
51,9.174914,2.79845,49
52,9.013322,2.847121,49
53,9.013322,2.892444,49
54,9.013322,2.933136,49
55,9.013322,2.97807,49
56,9.013322,3.027281,49
57,9.013322,3.072051,49
58,9.013322,3.113237,49
59,9.013322,3.162247,49
60,9.013322,3.211035,49
61,9.013322,3.260588,49
62,9.013322,3.307964,49
63,9.013322,3.354388,49
64,9.013322,3.401172,49
65,9.013322,3.452641,49
66,8.901279,3.496205,49
67,8.825779,3.545106,49
68,8.825779,3.592715,49
69,8.831296,3.639707,49
70,8.825779,3.683475,49
71,8.825779,3.731697,49
72,7.06899,3.757769,49
1,14.07756,0.481027,50
2,14.07756,0.529693,50
3,11.94427,0.580402,50
4,11.94427,0.6325341,50
5,11.94427,0.6758692,50
6,11.94427,0.7202926,50
7,11.94427,0.7607472,50
8,11.94427,0.8043066,50
9,11.5158,0.8505729,50
10,11.5158,0.8939054,50
11,11.5158,0.9414966,50
12,11.4596,0.9927391,50
13,11.48376,1.036619,50
14,11.48376,1.082811,50
15,11.47432,1.134718,50
16,11.46429,1.176879,50
17,10.84254,1.221502,50
18,10.37143,1.265995,50
19,10.12192,1.310649,50
20,10.29861,1.350643,50
21,10.29861,1.392879,50
22,10.12594,1.431138,50
23,10.38045,1.485467,50
24,10.11494,1.52989,50
25,10.12733,1.574479,50
26,9.967886,1.622796,50
27,9.46166,1.66828,50
28,9.46166,1.712637,50
29,9.426911,1.762764,50
30,9.158123,1.807872,50
31,9.158123,1.857606,50
32,9.158123,1.90884,50
33,9.158123,1.959935,50
34,9.158123,2.007262,50
35,9.158123,2.053497,50
36,9.158123,2.098475,50
37,9.158123,2.141664,50
38,9.158123,2.183791,50
39,9.158123,2.228524,50
40,9.158123,2.278639,50
41,9.158123,2.327103,50
42,9.158123,2.372513,50
43,9.158123,2.417907,50
44,9.158123,2.47124,50
45,9.158123,2.519508,50
46,9.158123,2.569326,50
47,9.158123,2.612937,50
48,9.158123,2.656615,50
49,9.158123,2.704338,50
50,9.158123,2.753226,50
51,9.158123,2.798444,50
52,9.158123,2.845842,50
53,9.158123,2.886308,50
54,9.158123,2.933724,50
55,9.158123,2.974427,50
56,9.158123,3.019433,50
57,9.158123,3.058956,50
58,9.158123,3.105361,50
59,9.086587,3.151495,50
60,9.053749,3.195609,50
61,9.053749,3.23888,50
62,9.053749,3.282956,50
63,9.053749,3.329826,50
64,9.053749,3.378897,50
65,9.053749,3.430223,50
66,9.053749,3.480395,50
67,9.053749,3.531367,50
68,9.053749,3.58122,50
69,9.053749,3.629526,50
70,9.053749,3.67418,50
71,9.053749,3.717964,50
72,7.155593,3.746874,50
1,14.64564,0.4525844,51
2,12.65943,0.5006525,51
3,12.65943,0.5489683,51
4,12.64922,0.5918295,51
5,11.40617,0.6390762,51
6,11.40617,0.6874269,51
7,11.40617,0.7408822,51
8,11.40617,0.7915227,51
9,11.40617,0.8453214,51
10,11.40617,0.8960219,51
11,11.40617,0.9488728,51
12,11.40617,0.9990847,51
13,11.40617,1.044561,51
14,11.2032,1.090226,51
15,11.2032,1.141431,51
16,11.2032,1.189192,51
17,11.2032,1.241244,51
18,11.2032,1.297613,51
19,10.30822,1.351332,51
20,10.33447,1.403693,51
21,10.30843,1.455754,51
22,10.30843,1.507381,51
23,10.33712,1.559039,51
24,10.30843,1.609275,51
25,10.30843,1.658205,51
26,10.33479,1.707914,51
27,10.3331,1.756064,51
28,10.30843,1.802031,51
29,10.33712,1.854312,51
30,10.33712,1.902945,51
31,10.30822,1.95203,51
32,10.33238,2.002899,51
33,10.30843,2.049618,51
34,10.33238,2.094277,51
35,10.33238,2.147617,51
36,10.33479,2.199477,51
37,10.33244,2.245498,51
38,10.30843,2.291309,51
39,10.32612,2.340751,51
40,10.30843,2.389632,51
41,10.33479,2.436591,51
42,10.30843,2.479815,51
43,9.981354,2.53284,51
44,9.981354,2.586177,51
45,9.981354,2.633852,51
46,9.981354,2.675981,51
47,9.981354,2.720451,51
48,9.981354,2.770085,51
49,9.981354,2.818681,51
50,9.981354,2.868893,51
51,9.981354,2.915173,51
52,9.981354,2.959261,51
53,9.981354,3.00803,51
54,9.981354,3.055799,51
55,9.981354,3.106261,51
56,9.981354,3.160822,51
57,9.981354,3.208982,51
58,9.981354,3.250014,51
59,9.981354,3.290049,51
60,9.893839,3.337487,51
61,9.893839,3.382896,51
62,9.893839,3.430276,51
63,9.568413,3.479541,51
64,9.568413,3.531211,51
65,9.568413,3.580189,51
66,9.568413,3.626023,51
67,9.568413,3.676809,51
68,9.568413,3.721869,51
69,9.568413,3.769551,51
70,9.568413,3.818692,51
71,9.568413,3.861252,51
72,7.072055,3.889072,51
1,14.31883,0.467664,52
2,14.18701,0.5172508,52
3,13.87313,0.5662032,52
4,13.28568,0.6119864,52
5,12.91256,0.6611734,52
6,12.91256,0.7147489,52
7,12.72823,0.7650882,52
8,12.6095,0.8115119,52
9,11.78278,0.856481,52
10,11.78278,0.9073842,52
11,11.61797,0.9499609,52
12,11.61713,0.9959246,52
13,11.61797,1.040633,52
14,11.16151,1.086354,52
15,11.16151,1.130858,52
16,11.16151,1.174764,52
17,10.46085,1.222278,52
18,10.46085,1.27783,52
19,10.43099,1.330273,52
20,10.43099,1.381351,52
21,10.5352,1.435531,52
22,10.5352,1.481143,52
23,10.5352,1.526004,52
24,10.43099,1.574117,52
25,10.5539,1.622516,52
26,10.57577,1.67639,52
27,10.57148,1.725864,52
28,10.33603,1.772521,52
29,10.33603,1.821062,52
30,10.33603,1.868392,52
31,10.33603,1.91659,52
32,10.2026,1.968494,52
33,10.28869,2.018398,52
34,10.28869,2.069881,52
35,10.31755,2.117692,52
36,10.28869,2.163855,52
37,10.23162,2.210846,52
38,9.646349,2.262959,52
39,9.646349,2.315413,52
40,9.646349,2.367176,52
41,9.646349,2.419605,52
42,9.646349,2.473434,52
43,9.646349,2.527542,52
44,9.50117,2.57723,52
45,9.50117,2.625453,52
46,9.50117,2.675965,52
47,9.50117,2.723138,52
48,9.50117,2.762406,52
49,9.354257,2.813658,52
50,9.309089,2.859713,52
51,9.192279,2.90641,52
52,9.192279,2.951246,52
53,9.192279,3.001747,52
54,9.192279,3.045843,52
55,9.192279,3.09415,52
56,9.191404,3.145636,52
57,9.002299,3.1922,52
58,9.002299,3.243909,52
59,9.002299,3.29636,52
60,9.002299,3.346762,52
61,9.002299,3.393743,52
62,9.002299,3.433607,52
63,9.002299,3.48446,52
64,9.002299,3.533247,52
65,8.872622,3.582903,52
66,8.861607,3.62666,52
67,8.861607,3.673397,52
68,8.666162,3.71896,52
69,8.666162,3.765399,52
70,8.666162,3.808159,52
71,8.666162,3.855295,52
72,6.250043,3.882559,52
1,12.19908,0.4486171,53
2,12.19908,0.4917733,53
3,12.19908,0.5423456,53
4,12.19908,0.591066,53
5,12.19908,0.6424718,53
6,12.19908,0.6954288,53
7,12.01609,0.7659741,53
8,11.86785,0.8272058,53
9,11.88322,0.8774393,53
10,12.17965,0.951481,53
11,12.08624,1.025062,53
12,11.86359,1.085447,53
13,11.83308,1.130479,53
14,11.88322,1.185485,53
15,12.03459,1.256205,53
16,11.91213,1.331124,53
17,11.86425,1.408915,53
18,11.24491,1.477446,53
19,11.24491,1.534587,53
20,11.24491,1.605173,53
21,11.24491,1.658701,53
22,11.24491,1.713787,53
23,10.6751,1.76054,53
24,10.6751,1.80816,53
25,10.6751,1.853228,53
26,10.6751,1.901335,53
27,10.6751,1.945404,53
28,10.6751,1.985876,53
29,10.6751,2.036755,53
30,10.6751,2.080856,53
31,10.06976,2.126118,53
32,10.06976,2.178245,53
33,10.06976,2.228146,53
34,10.06976,2.273173,53
35,9.799984,2.317376,53
36,9.799984,2.367359,53
37,9.799984,2.417148,53
38,9.799984,2.468408,53
39,9.799984,2.51662,53
40,9.799984,2.565966,53
41,9.799984,2.617234,53
42,9.799984,2.66811,53
43,9.624278,2.719058,53
44,9.624278,2.768719,53
45,9.624278,2.811942,53
46,9.624278,2.860775,53
47,9.55614,2.911203,53
48,9.55614,2.958902,53
49,9.55614,3.003028,53
50,9.55614,3.052635,53
51,9.55614,3.093478,53
52,9.55614,3.144782,53
53,9.55614,3.185293,53
54,9.55614,3.229426,53
55,9.55614,3.284299,53
56,9.55614,3.336539,53
57,9.55614,3.389303,53
58,9.393003,3.442483,53
59,9.366849,3.495595,53
60,9.366849,3.547691,53
61,9.366849,3.595407,53
62,9.366849,3.643802,53
63,9.366849,3.696285,53
64,9.366849,3.746668,53
65,9.366849,3.796916,53
66,9.366849,3.848506,53
67,9.366849,3.900479,53
68,9.366849,3.946552,53
69,9.320267,3.993306,53
70,9.320267,4.037121,53
71,9.126266,4.081388,53
72,6.720391,4.112138,53
1,13.9979,0.5058497,54
2,13.9979,0.5566635,54
3,13.92486,0.6008763,54
4,14.88698,0.6461294,54
5,14.14521,0.6962133,54
6,12.41295,0.7428203,54
7,11.56532,0.787261,54
8,11.60465,0.8466177,54
9,11.60465,0.8964176,54
10,11.57066,0.9380161,54
11,11.56285,0.989156,54
12,11.44176,1.033889,54
13,11.44494,1.078332,54
14,11.45119,1.126302,54
15,11.43172,1.17591,54
16,11.57716,1.220987,54
17,11.45361,1.271373,54
18,11.45932,1.323683,54
19,11.57066,1.369212,54
20,11.45329,1.41818,54
21,11.42703,1.452459,54
22,11.13265,1.504792,54
23,11.13265,1.554181,54
24,11.13265,1.601334,54
25,11.13265,1.654623,54
26,11.13265,1.704264,54
27,11.13265,1.750808,54
28,11.13265,1.802879,54
29,10.59243,1.850961,54
30,10.59243,1.899938,54
31,10.59243,1.943859,54
32,10.59243,1.989508,54
33,10.27414,2.042063,54
34,10.27414,2.091645,54
35,10.27414,2.136029,54
36,10.27414,2.187563,54
37,9.49949,2.235161,54
38,9.49949,2.280936,54
39,9.49949,2.332088,54
40,9.49949,2.383292,54
41,9.49949,2.429221,54
42,9.49949,2.47072,54
43,9.49949,2.519516,54
44,9.49949,2.56951,54
45,9.49949,2.612707,54
46,9.49949,2.653394,54
47,9.49949,2.701218,54
48,9.273865,2.749004,54
49,9.273865,2.793519,54
50,9.273865,2.841598,54
51,9.273865,2.88612,54
52,9.273865,2.933024,54
53,9.273865,2.978399,54
54,9.273865,3.023291,54
55,9.230095,3.071975,54
56,9.230095,3.122637,54
57,9.07964,3.16997,54
58,9.07964,3.22041,54
59,9.07964,3.27247,54
60,9.07964,3.324408,54
61,9.07964,3.367045,54
62,9.07964,3.41053,54
63,9.07964,3.45943,54
64,9.07964,3.506284,54
65,9.07964,3.551783,54
66,9.07964,3.601204,54
67,9.07964,3.643523,54
68,9.07964,3.687538,54
